Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
577400,"Almonds, Shelled Basis",MO,Morocco,1994,1995,0,176,Ending Stocks,21,(MT),551.0
577400,"Almonds, Shelled Basis",MO,Morocco,1994,1995,0,88,Exports,21,(MT),20.0
577400,"Almonds, Shelled Basis",MO,Morocco,1994,1995,0,57,Imports,21,(MT),28.0
577400,"Almonds, Shelled Basis",MO,Morocco,1994,1995,0,28,Production,21,(MT),5743.0
577400,"Almonds, Shelled Basis",MO,Morocco,1994,1995,0,178,Total Distribution,21,(MT),7371.0
577400,"Almonds, Shelled Basis",MO,Morocco,1994,1995,0,86,Total Supply,21,(MT),7371.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,20,Beginning Stocks,21,(MT),551.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,125,Domestic Consumption,21,(MT),7000.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,176,Ending Stocks,21,(MT),957.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,57,Imports,21,(MT),6.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,28,Production,21,(MT),7400.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,178,Total Distribution,21,(MT),7957.0
577400,"Almonds, Shelled Basis",MO,Morocco,1995,1996,0,86,Total Supply,21,(MT),7957.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,20,Beginning Stocks,21,(MT),957.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,125,Domestic Consumption,21,(MT),6000.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,176,Ending Stocks,21,(MT),100.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,57,Imports,21,(MT),43.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,28,Production,21,(MT),5100.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,178,Total Distribution,21,(MT),6100.0
577400,"Almonds, Shelled Basis",MO,Morocco,1996,1997,0,86,Total Supply,21,(MT),6100.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,20,Beginning Stocks,21,(MT),100.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,125,Domestic Consumption,21,(MT),10800.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,176,Ending Stocks,21,(MT),310.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,57,Imports,21,(MT),10.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,28,Production,21,(MT),11000.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,178,Total Distribution,21,(MT),11110.0
577400,"Almonds, Shelled Basis",MO,Morocco,1997,1998,0,86,Total Supply,21,(MT),11110.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,20,Beginning Stocks,21,(MT),310.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,125,Domestic Consumption,21,(MT),8200.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,176,Ending Stocks,21,(MT),140.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,57,Imports,21,(MT),30.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,28,Production,21,(MT),8000.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,178,Total Distribution,21,(MT),8340.0
577400,"Almonds, Shelled Basis",MO,Morocco,1998,1999,0,86,Total Supply,21,(MT),8340.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2001,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2002,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2003,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2004,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2005,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2006,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2007,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2008,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2009,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2010,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2011,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2012,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2013,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2014,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2015,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,125,Domestic Consumption,21,(MT),600.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,57,Imports,21,(MT),600.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,178,Total Distribution,21,(MT),600.0
577400,"Almonds, Shelled Basis",MO,Morocco,2016,2020,10,86,Total Supply,21,(MT),600.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,125,Domestic Consumption,21,(MT),1700.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,57,Imports,21,(MT),1700.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,178,Total Distribution,21,(MT),1700.0
577400,"Almonds, Shelled Basis",MO,Morocco,2017,2020,10,86,Total Supply,21,(MT),1700.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,125,Domestic Consumption,21,(MT),4100.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,57,Imports,21,(MT),4100.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,178,Total Distribution,21,(MT),4100.0
577400,"Almonds, Shelled Basis",MO,Morocco,2018,2020,10,86,Total Supply,21,(MT),4100.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,125,Domestic Consumption,21,(MT),11800.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,57,Imports,21,(MT),11800.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,178,Total Distribution,21,(MT),11800.0
577400,"Almonds, Shelled Basis",MO,Morocco,2019,2020,10,86,Total Supply,21,(MT),11800.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,125,Domestic Consumption,21,(MT),13000.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,57,Imports,21,(MT),13000.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,178,Total Distribution,21,(MT),13000.0
577400,"Almonds, Shelled Basis",MO,Morocco,2020,2020,10,86,Total Supply,21,(MT),13000.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2001,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2002,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2003,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2004,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2005,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,125,Domestic Consumption,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,178,Total Distribution,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2006,2020,10,86,Total Supply,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,125,Domestic Consumption,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,57,Imports,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,178,Total Distribution,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2007,2020,10,86,Total Supply,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,125,Domestic Consumption,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,57,Imports,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,178,Total Distribution,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2008,2020,10,86,Total Supply,21,(MT),1500.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2009,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2009,2020,10,125,Domestic Consumption,21,(MT),1800.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2009,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2009,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2009,2020,10,57,Imports,21,(MT),1800.0
577400,"Almonds, Shelled Basis",NZ,New Zealand,2009,2020,10,28,Production,21,(MT),0.0
